"Name","MODEL_MAP_FLAG","ATTRACTIVE_FIELD","DAMPING","MAXITER","UPDATES","ACC_VarState_training","L1_Prob_val","L1_LogScore_training","RMSE_LogScore_training","ACC_GraphState_training","RMSE_Prob_val","CrossEntropy_Prob_val","ACC_VarState_val","RMSE_DiffLog_val","RMSE_LogScore_val","RMSE_Prob_training","CrossEntropy_Prob_training","L1_DiffLog_val","L1_LogScore_val","RMSE_DiffLog_training","L1_Prob_training","ACC_GraphState_val","L1_DiffLog_training"
"celestial-hill-355","true","true","0.99","5","SEQFIX","0.5338","0.10599116746783256","202.0582645841073","237.74758911960595","0","0.14164737014594062","0.6925741978406906","0.5368","0.6263914898305979","257.34532467482785","0.1094913814283116","0.6930081175804138","0.45562735761534423","225.6997861793104","0.4682817714446729","0.08124616070985793","0","0.3394759751926409"
"worthy-cloud-337","true","false","0.01","20","SEQFIX","0.5198","0.3249182951003313","80.94608185013072","100.8649425946014","0.02","0.3746233692623628","Infinity","0.5368","4.6338435934464135","124.90547090794472","0.3662912412031594","Infinity","3.162547763973102","99.82979161805272","3.962189372453268","0.31103655365109445","0","2.7062396702997384"
"giddy-snow-183","true","true","0.99","5","PARALL","0.5338","0.1060408114731312","203.03899417470257","239.05285837829848","0","0.14171329269944088","0.6926116244196892","0.5366","0.6266567539570878","260.1741819441771","0.1095416331246968","0.6930301677942275","0.45582624117918313","228.3108450714361","0.46848413124266247","0.08128206710815429","0","0.3396197954056086"
"polished-totem-118","false","false","0.1","10","SEQMAX","0.5754","0.19127213416099548","57.715273490631","87.89599085234242","0","0.27087457209390275","Infinity","0.5362","2.9768026341346108","108.35647446882986","0.2324799831834089","0.9870762997627258","1.525947063249792","78.24587961962273","2.2830304082125252","0.15741098863780498","0","1.125528248900827"
"splendid-lion-369","true","true","0","10000","SEQFIX","0.5658","0.43021035693883897","0.7780375285603395","3.4665009802548807","0.52","0.4624484438770404","Infinity","0.536","10.907091180331536","0.3368490587589442","0.4655388901574312","Infinity","8.982374996311963","0.17105310162445236","9.974488318234782","0.43617834978997705","0.52","7.984120225143433"
"logical-sun-99","true","true","0.001","10000","SEQFIX","0.5658","0.43021035693883897","0.7780375285603395","3.4665009802548807","0.52","0.4624484438770404","Infinity","0.536","10.907091173336642","0.3368490587589442","0.4655388901574312","Infinity","8.982374992115796","0.17105310162445236","9.97448831425735","0.43617834978997705","0.52","7.984120222663879"
"azure-bird-276","true","true","0.001","20","SEQFIX","0.5658","0.43019975664019583","0.7780375285603395","3.4665009802548807","0.52","0.46243738645314375","Infinity","0.536","10.907079761858608","0.3368490587589442","0.4655388901574312","Infinity","8.98231613252908","0.17105310162445236","9.97448831425735","0.43617834978997705","0.52","7.984120222663879"
"absurd-serenity-142","true","true","0.01","10000","SEQFIX","0.5658","0.4302103569507599","0.7780375285603395","3.4665009802548807","0.52","0.4624484438834849","Infinity","0.536","10.90709116885991","0.3368490587589442","0.4655388901574312","Infinity","8.982374988682569","0.17105310162445236","9.97448830263101","0.43617834978997705","0.52","7.984120216941833"
"magic-water-215","false","true","0.999","20","SEQRND","0.5294","0.10616001425385475","206.24544197534576","242.20384258097417","0","0.1418709969241564","0.6927012239456177","0.5354","0.6272899063374116","267.5259760542565","0.10967276432975556","0.6930877650499344","0.4563037078540772","234.81682389798823","0.4690107478098952","0.08138204880058765","0","0.34002036136596"
"apricot-snowball-253","false","true","0.999","20","SEQFIX","0.5294","0.1061586400270462","206.24544197534576","242.20384258097417","0","0.14186881038153473","0.6926999804854393","0.5352","0.6272810020991559","267.49953552700225","0.10967143911550044","0.6930871819019317","0.4562981977010146","234.79173417749124","0.4690054857804479","0.08138126955330371","0","0.34001724328401034"
"solar-hill-396","true","true","0.999","20","PARALL","0.5306","0.10613573117256164","206.0469710454978","242.21994805987703","0","0.14184031137340342","0.6926837860703469","0.535","0.627167149238842","267.6508073195869","0.1096390482206938","0.6930729439854622","0.45620648039691153","234.8304511403809","0.4688757160451671","0.08135142658054828","0","0.33989762516329064"
"easy-voice-305","true","true","0.999","20","SEQFIX","0.5304","0.10613106195926666","205.89674520165264","242.02762672577623","0","0.14183404911688444","0.6926802268028259","0.5348","0.6271420078412067","267.2091997379713","0.10963421901423548","0.6930708226203919","0.4561877739895135","234.54800290918996","0.46885632397431654","0.08134799011647702","0","0.3398838593632914"
"light-smoke-44","true","true","0.999","20","SEQRND","0.5304","0.10613303437232972","206.03964880622317","242.2188292716968","0","0.14183706361356196","0.6926819413661957","0.5348","0.6271542590313648","267.2091997379713","0.10963645341682872","0.6930718048095703","0.45619567903410646","234.54800290918996","0.4688651834591388","0.08134947393238544","0","0.33988980588663836"
"eager-flower-167","false","true","0.999","5","SEQRND","0.529","0.10620683799982072","207.76144221230143","244.06913306376632","0","0.14193585442306705","0.6927381079792977","0.5342","0.6275501641076201","271.35662864570537","0.1097161268784631","0.6931068232536316","0.4564913054246455","237.96164880421628","0.469184861278608","0.08140784800052643","0","0.34012367787829134"
"young-planet-364","false","true","0.999","10","SEQFIX","0.5294","0.1061898841381073","207.0504146973086","243.16884950038","0","0.1419122128074713","0.6927246618032455","0.5342","0.6274553247183772","269.9973100502064","0.1096999647032902","0.6930997183084487","0.45642337984666226","236.75442868409303","0.4691199929153086","0.08139831381440163","0","0.34008549252275844"
"copper-meadow-138","false","true","0.999","5","PARALL","0.5292","0.10620856074690818","207.96200212146067","244.3794361393539","0","0.14193825801057816","0.6927394757032395","0.534","0.6275598597587119","271.4041345632603","0.1097171603975076","0.6931072771430016","0.45649821181911976","238.0397955310669","0.46918897872381743","0.08140854218006134","0","0.3401264570772182"
"fearless-voice-321","false","true","0.999","10","PARALL","0.5292","0.10619302211999893","207.10202721427544","243.20083605362015","0","0.14191659042559093","0.6927271516680718","0.534","0.6274729017671373","270.27613904773057","0.10970284911480951","0.6931009865641594","0.4564359547128901","236.9939718445989","0.4691315675253616","0.08140003800988198","0","0.3400923972974764"
"different-pyramid-38","false","true","0.9","10","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"rural-universe-50","true","true","0.999","20","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"solar-paper-8","true","true","0.99","10000","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"true-silence-87","false","true","0.5","10000","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"brisk-sun-248","false","true","0.999","10","SEQRND","0.5294","0.10619175427556038","207.0504146973086","243.16884950038","0","0.1419147068769996","0.692726078915596","0.5338","0.6274653112391492","270.307302686144","0.1097012195901121","0.6931002697944642","0.4564308741480112","237.0301112615272","0.4691250909432616","0.08139900443553924","0","0.34008826214422005"
"morning-dust-123","false","true","0.999","20","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"fanciful-dew-263","false","true","0.5","20","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"lemon-gorge-406","false","true","0.99","5","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"proud-yogurt-334","true","true","0.7","20","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"feasible-puddle-41","true","true","0.9","20","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"genial-snow-282","true","true","0.7","10","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"jolly-microwave-136","true","true","0.99","20","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"fast-fog-47","true","true","0.9","10000","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"clear-deluge-60","true","true","0.7","10000","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"youthful-disco-95","false","true","0.9","10000","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"fast-gorge-291","false","true","0.99","10000","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"classic-haze-226","false","true","0.5","10","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"warm-sponge-402","true","true","0.5","10000","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"upbeat-sea-209","true","true","0.999","10000","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"hearty-flower-413","true","true","0.5","20","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"visionary-lake-335","true","true","0.7","5","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"youthful-water-376","false","true","0.99","20","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"fragrant-cherry-130","true","true","0.5","10","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"unique-frog-339","true","true","0.9","5","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"cool-glitter-335","false","true","0.7","10","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"dry-plant-28","true","true","0.99","5","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"swept-deluge-153","false","true","0.999","10","SEQMAX","0.5296","0.10622096773386","208.22471662519828","244.7018186552186","0","0.14195558996138635","0.6927493354797364","0.5338","0.6276293873331819","272.9168114249225","0.10972863802103763","0.6931123239994049","0.45654791931118816","239.28583249415183","0.4692350045368997","0.08141533091068268","0","0.3401536448348779"
"floral-cherry-146","true","true","0.999","10","SEQRND","0.53","0.106178834015131","206.72551598327712","242.80406081013487","0","0.14189832238408148","0.6927167652368545","0.5336","0.6273998553985746","270.8575270064144","0.10968361536392968","0.6930925296664238","0.4563791390074417","237.35764358719896","0.4690546311772674","0.08138308107554913","0","0.3400244368778309"
"radiant-donkey-301","true","true","0.999","5","SEQRND","0.529","0.10620080479979516","207.5534578827561","243.8952338328565","0","0.14192816879632317","0.692733737874031","0.5336","0.627519444795901","271.3945543845509","0.10970806979579906","0.6931032801508904","0.456467148838006","237.85635702707845","0.4691526505225786","0.08140039095282554","0","0.3400937877860386"
"celestial-bee-225","true","false","0.1","10","SEQMAX","0.5004","0.24418950196057557","66.18840369598598","95.11680579999891","0.02","0.31018741857785254","Infinity","0.5334","3.0561178323370615","116.95275099058117","0.32118069315735","Infinity","1.856493592774705","92.04117958788451","2.979788404387163","0.25590181554704905","0.02","1.8621160034080035"
"vital-smoke-210","true","true","0.999","10","SEQFIX","0.5302","0.10617624897956848","206.70483474470308","242.77754270537147","0","0.1418949597884919","0.6927148536920548","0.5334","0.6273863969148217","269.478898421187","0.10968136541161189","0.6930915400862694","0.4563687850402668","236.44924467514676","0.46904552727734017","0.08138156748712062","0","0.3400183732086327"
"eternal-shape-37","true","false","0.3","20","PARALL","0.513","0.30928639109581707","40.991795288579354","51.59734460004525","0.02","0.36048496103516586","Infinity","0.533","4.108647803980528","58.96861416598315","0.34880311781529305","Infinity","2.769826915525645","46.81972205771682","3.6703927742184503","0.29306216932535173","0","2.422467317157518"
"fallen-voice-35","true","false","0","10000","SEQMAX","0.536","0.07306692497283221","119.76946679361014","142.82138498684125","0.02","0.11529200583334331","0.6989266561329365","0.533","0.5210786974335981","166.72783511576452","0.10335067696197715","0.6975361901640892","0.3136001510294853","144.01961092811788","0.4594818240601884","0.07357276263535023","0","0.3095455090242438"
"revived-salad-166","true","false","0.1","20","PARALL","0.4986","0.3220923930719495","65.15986443288773","82.40076328706739","0.02","0.3735615043556607","Infinity","0.5324","4.5478686465783005","85.01542533689624","0.3533838882718591","Infinity","3.1122266523973083","69.89384013466682","3.877868670235866","0.29881882225871087","0","2.5863598216271027"
"splendid-terrain-404","true","false","0.01","20","PARALL","0.512","0.32623907009214165","114.77242194689514","138.43714139780087","0.02","0.3762448069077816","Infinity","0.5324","4.669012976830494","162.1351977822475","0.354092063539647","Infinity","3.1799598793260753","133.43418567473648","3.980940184843453","0.3007557277858257","0","2.6517953350802883"
"daily-sun-182","true","false","0.3","10000","SEQMAX","0.5258","0.11431080496907234","118.85978631402882","154.00247332619716","0.04","0.1981790237268752","Infinity","0.5302","1.663530370208733","187.53964770348904","0.20126590905346123","0.9306157911658288","0.6894891592439962","148.94890764651075","2.0211728084894767","0.12032604203522206","0","0.818278133893013"
"stilted-wave-55","true","false","0","5","SEQMAX","0.5444","0.07303688710480928","120.54123059457744","143.93762307656493","0.02","0.11503248698248349","0.6997784741401673","0.53","0.5350469373446786","166.12354499799144","0.10276578589865792","0.6976565654277802","0.3155883483379381","144.1805065613409","0.4673387694994122","0.07300604330301284","0","0.30855383437438866"
"legendary-glitter-391","true","false","0.3","10","SEQRND","0.5162","0.25737074092924594","45.99190410228478","58.516055855388664","0.02","0.31661601926420446","Infinity","0.5284","3.2982448226080625","66.0721364857483","0.3095792009380336","Infinity","2.041045642516296","51.94423287319409","2.6468604031675063","0.2511796786129475","0","1.7384070949323709"
"efficient-sun-55","true","false","0.3","5","SEQFIX","0.582","0.16523652928471566","46.944821694870726","56.28123501764032","0.02","0.2253865158605229","Infinity","0.5284","1.826750530060975","64.85280055341279","0.20644971119495947","Infinity","1.0090068198081106","51.607508051624436","1.4473886917108711","0.14751885411143303","0","0.8121188544274075"
"exalted-snowball-407","true","false","0.7","20","PARALL","0.5874","0.1407871714785695","36.75140160343612","45.63679610147351","0.02","0.20025079406517451","0.831496548229456","0.5284","1.5099637394423826","48.92843931781602","0.18648799673909117","0.7953915345907211","0.7940947193525266","39.37012816452017","1.2150224008841763","0.13127570080012085","0","0.6814983760001836"
"still-plasma-292","true","false","0.01","10","PARALL","0.5634","0.2566753724589944","100.81486515004028","125.04160558523064","0.02","0.3170256966415662","Infinity","0.528","3.0167724909845828","130.11576458615858","0.29708827399735394","Infinity","1.9053289525082104","108.90325465165306","2.3633933217735263","0.2412155595585704","0","1.5693481539530214"
"glamorous-smoke-202","true","false","0.9","10000","SEQFIX","0.5742","0.3273421390250325","22.09218448644725","30.25158224048828","0.06","0.3801905078869028","Infinity","0.5272","4.766857815027217","37.01824382267294","0.35817845504304846","Infinity","3.206021357380785","27.569331647745667","4.109262992924148","0.29941600694656373","0","2.7050949310211463"
"pious-breeze-22","true","false","0","10","PARALL","0.5618","0.26042934163808823","102.96146416681091","126.5378160296971","0.02","0.3203876385910323","Infinity","0.5258","3.075586522146747","138.87487627605935","0.30061401063698096","Infinity","1.9529666436923667","116.81294453860257","2.415001009573595","0.24479563103616236","0","1.608940716887079"
"graceful-thunder-320","true","false","0.999","10000","SEQRND","0.5148","0.2503464489892125","27.79374705626391","35.46074559184639","0.02","0.3107595877025338","Infinity","0.5238","3.09798509969338","45.60702842501104","0.3066933500308018","Infinity","1.8843053755970671","35.18402119268132","2.7464268532122715","0.24412911991924047","0","1.7143592053210013"
"smooth-sunset-316","true","false","0.001","10000","SEQRND","0.5488","0.33090150602310897","55.555819617342685","72.47888075209278","0.04","0.3830999179528703","Infinity","0.5234","4.998789475860376","70.7367127442312","0.3657896582163328","Infinity","3.40930006049606","56.60020484701294","4.032707138890719","0.31141978051960467","0.02","2.7573187467601152"
"rural-night-348","true","false","0.999","10000","PARALL","0.5138","0.250209804803133","27.804590836501184","35.47677066500376","0.02","0.31063366472456183","Infinity","0.5224","3.096519593799454","45.72559278513952","0.3066500943474329","Infinity","1.882834335366357","35.03641197826402","2.744841967002128","0.24407463265508417","0","1.7131860804007506"
"vital-sunset-162","true","false","0","20","PARALL","0.525","0.32782952495366335","124.1394813115173","149.95101746336366","0.02","0.37705420942570783","Infinity","0.5222","4.693951444993376","169.21488222649856","0.35380498943060934","Infinity","3.195766460732091","141.8562935195871","4.0226564180553455","0.3001523245602846","0","2.676680010175705"
"driven-lion-412","true","false","0.001","20","PARALL","0.5226","0.3280621522501111","121.23633748909312","145.87106021090966","0.02","0.37728128499569114","Infinity","0.522","4.696596614626708","166.8630694142445","0.35377747675462706","Infinity","3.1984430710149927","140.02149064243326","4.01965858037198","0.3001821751832962","0","2.673618904114514"
"magic-music-14","true","false","0.7","10000","SEQRND","0.5778","0.3261066830277443","22.948843520360665","31.987868031242485","0.08","0.3781712057545419","Infinity","0.5136","4.967690615076866","32.34775420101319","0.3445501677302244","Infinity","3.3431693490563426","25.551666843654655","4.055075785126374","0.28863345543295144","0","2.6707159612272866"
"bright-sea-159","true","false","0.001","20","SEQRND","0.5362","0.32361829954385757","53.585490839488784","69.41383704530124","0.02","0.37562966304666984","Infinity","0.511","4.473083143673088","77.9521802956455","0.363473801168075","Infinity","3.1138056818517392","60.10391659155834","4.01606632877952","0.30922307987362146","0","2.742245348811522"
"lucky-dew-237","true","false","0.01","10","SEQMAX","0.517","0.25646293528228997","75.8851019966903","90.86260956235952","0.02","0.3183597586371562","Infinity","0.51","3.021181495377323","114.73912334512754","0.2879155116676676","Infinity","1.9214604393834016","94.36999663811028","3.0288494755525512","0.2247553982108831","0","1.734794269049866"
"rare-puddle-300","true","false","0.001","10","SEQFIX","0.5074","0.3328409839645028","86.98984257731476","107.79090602130324","0.02","0.3827418967350424","Infinity","0.5098","4.756799636256258","127.8287593874915","0.370053601480166","Infinity","3.2550884795414285","101.37389515338906","4.0692431574879935","0.3125230447769165","0","2.7249307613476415"
"curious-dragon-122","true","false","0","10000","SEQFIX","0.558","0.3341916202276945","82.3651891957046","104.17176912590784","0.04","0.3835395774016669","Infinity","0.508","4.896277219504261","112.49809921303012","0.36024535097695154","Infinity","3.3809490429859608","90.82378346044494","4.075462914513664","0.3058714023113251","0","2.758847573143337"
"dry-dragon-256","true","false","0","10","SEQFIX","0.5066","0.33360748386979105","88.57082894103115","109.66713977614972","0.02","0.3836120839975796","Infinity","0.5078","4.765865713508203","127.75331230625056","0.3697826021618479","Infinity","3.266698594306479","102.08666165485828","4.049422061920457","0.3119663724243641","0","2.713420952182822"
"elated-disco-72","true","false","0.1","5","SEQMAX","0.5112","0.24925181306749583","69.24628207138534","98.09733314288512","0.02","0.3172836315479955","Infinity","0.5068","3.0785612592896276","109.56480308422128","0.31375924039955544","Infinity","1.881544618226192","85.09851669622128","2.939904192410824","0.24750964758992192","0","1.7999348604577594"
"summer-surf-74","true","false","0","20","SEQFIX","0.5326","0.3294021577402949","85.8213872028207","103.82059861274443","0.02","0.3787983359230509","Infinity","0.5044","4.703436239455351","118.68023785374704","0.3551710504559939","Infinity","3.249546948972065","97.33122089632948","3.9767834434369775","0.3024975723206997","0","2.668463635438308"
"exalted-dawn-65","true","false","0.01","10000","SEQMAX","0.5106","0.254089027325809","75.10054844752898","89.61019541243427","0.02","0.3156031977484317","Infinity","0.502","2.9589269318378464","116.90352721147596","0.29214742025378604","Infinity","1.8817683677367631","96.62354323700087","3.0663539427013884","0.2294216972351074","0","1.760165018577082"
"avid-haze-187","true","false","0.5","10","SEQRND","0.572","0.16153738348782062","43.03447396553692","52.709994113793094","0.02","0.22232702549280284","Infinity","0.4978","1.917036510673612","61.81131660658051","0.19787159772503143","0.8202863971710205","0.981422740913718","47.84116564796516","1.3649263420856268","0.14047335471510888","0","0.7609022350399056"
"dulcet-sun-39","true","false","0","20","SEQRND","0.557","0.3306750624373555","56.266624557193744","73.8244358284287","0.04","0.38044577041581","Infinity","0.497","4.84186829684475","72.2454656550652","0.35652486686655327","Infinity","3.284226477742987","57.79408008857733","4.052087679012117","0.3009373918235302","0","2.7274398497140036"
"swift-sea-287","true","false","0.7","20","SEQFIX","0.5494","0.19064048391133548","32.88394095507433","42.53098064209308","0.02","0.2566922836317238","Infinity","0.4956","2.38453705206817","44.35040629995018","0.23474739932872088","Infinity","1.2831184443822596","35.230618558226354","1.686283508480476","0.17416900762617588","0","1.0004708111269167"
"wobbly-spaceship-44","true","false","0.1","5","SEQFIX","0.5196","0.27639058903753755","68.44354282813006","81.43492251375069","0.02","0.3346345297633603","Infinity","0.4948","3.485676792353845","114.07011946866696","0.3121816409200692","Infinity","2.2441001266452485","90.3687585636697","2.752611681887922","0.2516772253423929","0","1.7698700673770391"
"devout-dust-350","true","false","0.5","10","SEQFIX","0.5616","0.1919039971262217","33.153379857261136","41.154494961652624","0.02","0.25486851886088235","Infinity","0.4946","2.11507075221059","47.413208827476126","0.22944889518845457","Infinity","1.220410709576076","37.22401410911882","1.6518064627154172","0.1703159205585718","0","0.9742101753422524"
"sunny-cherry-232","true","false","0.7","20","SEQRND","0.5568","0.1816305596485734","36.294903860790775","46.031255160429154","0.02","0.24576010391254471","Infinity","0.4918","2.261938418770245","49.37278758185283","0.2262627047260097","Infinity","1.1860778214974794","38.640266589115235","1.6425722966364666","0.1642182425916195","0","0.9419897870081476"
"sweet-cherry-274","true","false","0.001","5","SEQFIX","0.5064","0.3215570002451539","92.1690610374482","111.0670798370711","0.02","0.3743394665060258","Infinity","0.4848","4.352490838658191","134.03492150995277","0.35197345732868823","Infinity","2.9317570192093028","108.9392109409024","3.5824022990138293","0.2948679246783257","0","2.3789692960168236"
